SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.293639407,57,0,0.34318555,15833,9,0,2,0,3
0,0.549813396,76,0,0.725691347,2241,9,0,2,0,1
0,0.477744939,62,0,1.012704687,3541,12,0,2,1,0
0,0.098097639,62,0,0.179746541,8600,13,0,2,0,0
1,0.997108782,72,0,0.362669503,3760,13,0,2,0,0
0,0.003567903,69,0,0.001830384,4916,9,0,0,0,0
0,0,55,0,0.299681505,13500,14,0,2,0,1
0,0.196525864,48,0,0.207845918,8462,2,0,1,0,1
0,0.123927954,38,0,0.29154519,2400,10,0,0,0,1
1,0.873510188,50,0,0.196677051,4814,6,0,0,0,6
0,0.025104603,73,0,0.004954875,5650,4,0,0,0,0
0,0.393518102,69,0,4693,,9,0,2,0,0
0,0.453735278,65,0,0.563859035,4000,10,0,2,0,0
1,0.029078837,45,1,21,,4,0,0,0,0
0,0.244450035,34,0,0.354213426,4900,6,0,2,0,0
1,0.922538497,54,0,0.643114251,7500,6,0,2,1,0
0,0.057961359,23,0,0.000728332,2745,1,0,0,0,0
0,0.097645463,49,0,0.269040277,10700,11,0,2,0,2
0,0.365853837,63,1,1.145219419,4716,33,0,4,0,1
0,0.063588019,63,0,0.079692031,10000,4,0,2,0,1
0,0,50,0,0,,1,0,0,0,0
0,0.815901943,38,1,0.585255299,7500,9,0,4,0,4
0,0.075202927,34,0,5621,,8,0,2,0,0
0,0.9999999,49,0,0,2710,0,3,0,0,2
0,0.017499702,81,0,35,,10,0,0,0,
0,0.9999999,37,0,0.282190132,3323,5,3,1,3,2
0,0.024919003,51,0,0.332537081,18000,10,0,2,0,2
0,0.930901464,61,0,0.633346661,2500,6,0,1,0,0
0,0.342522001,62,0,2507,0,21,0,1,0,0
0,0.932191292,65,0,0.414116687,2450,13,0,0,0,0
0,1.00139972,30,0,0.425440172,5565,6,0,1,0,0
0,0.041835261,56,0,0.23980628,6400,9,0,1,0,0
0,0.070744105,35,0,0.057756696,3583,5,0,0,0,0
0,0,47,0,2054,,4,0,2,0,2
0,0.005048054,67,1,0.431610942,2960,6,0,1,0,0
0,0,35,0,0.763024031,5700,9,0,1,0,2
0,0.9999999,30,0,0.365406007,1797,2,0,0,0,0
0,0.049677019,46,0,0.383632327,16666,6,0,1,0,2
0,0.23998868,78,0,1861,,8,0,1,0,0
1,0.147044892,48,0,0.08416181,5833,5,1,0,0,2
0,0.242702936,56,0,0.557639703,5117,12,0,1,0,1
0,0.004483418,73,0,0.000999833,6000,5,0,0,0,1
0,0.276348682,49,2,782,,3,0,0,0,
0,0.12159932,76,0,0.122709606,1800,6,0,0,0,0
0,0.042088924,63,0,0.430966849,13000,8,0,2,0,0
0,0,39,0,0.484648865,8500,17,0,2,0,4
0,0.232038444,52,0,0.435122799,4600,14,0,1,0,0
0,0,68,0,0.272954403,1600,8,0,1,0,0
0,0.446767413,46,0,0.323283691,8258,9,0,2,0,2
0,0.502497502,31,0,0.422315537,3333,10,0,1,0,0
1,0.473755047,54,3,0.15364106,6000,6,6,0,2,0
0,0.001621578,76,0,3261,,5,0,2,0,1
0,0.121776655,28,0,0.475930972,1100,3,0,0,0,0
1,0.451073268,51,0,0.265250719,12523,11,0,2,0,3
0,0.101291734,65,0,0.406348679,12033,6,0,2,0,0
0,0.097954038,48,1,0.193453321,9500,13,0,2,0,0
0,0.003112007,75,0,18,,14,0,0,0,0
0,0.967379078,43,0,0.264677419,6199,5,0,2,0,0
0,0.245629838,49,0,492,0,5,0,0,0,3
0,0.796339927,53,0,0.487155822,6500,11,0,2,0,2
0,0.000401683,79,0,0.115395601,3500,8,0,0,0,0
0,0.093465417,39,2,0.340665619,7000,16,0,1,0,4
0,0.009631325,72,1,378,1,5,1,2,0,0
0,0.007665815,88,0,3,,6,0,0,0,0
0,0,55,0,0,,7,0,0,0,
0,0,27,0,275,0,1,0,0,0,0
0,0.088260645,74,0,208,,7,0,1,0,0
0,0.887009383,34,0,0.153382838,12119,6,2,0,0,0
1,0.982502573,40,0,0.440711462,3541,6,0,1,0,0
0,0.910179641,53,0,207,,2,1,0,0,0
0,0.094044325,73,0,0.302914477,6278,5,0,1,0,0
0,0.263697619,57,2,0.32503888,4500,18,0,0,1,0
0,0.446547587,26,0,0.00599952,8333,2,0,0,0,0
0,0.011499042,51,0,0.594003748,1600,10,0,1,0,3
0,0.092279262,60,0,1935,,10,0,1,0,1
0,0.214410878,33,0,0.242126312,6000,6,0,1,0,2
0,1.360426382,46,1,0.579727633,5800,8,0,1,0,2
0,0.058545621,29,0,0.61535622,2708,21,0,4,0,0
0,0.421826928,38,0,0.364764696,5800,9,0,1,0,1
0,0.15084759,28,0,0.246188594,1770,2,0,0,0,0
0,0.012526585,70,0,0.220395468,4500,13,0,0,0,0
0,0.659236332,73,4,2098,,12,0,1,0,0
0,0.9999999,42,0,0.432626949,2500,2,0,1,0,2
0,0,68,0,0.207803993,1101,2,0,0,0,0
0,0.194143124,54,0,0.453626635,5045,12,0,2,0,0
0,0.156388315,67,0,0.035601073,4100,3,0,0,0,0
0,0.756286457,61,0,3025,,9,0,2,0,1
0,0.044772514,57,0,0.464220183,7084,14,0,2,0,0
0,0.742270754,29,0,904,,9,0,0,0,0
0,0.9999999,32,0,0.396349768,3670,6,0,0,0,0
0,0.92375953,68,1,221,,5,0,0,0,0
0,0.018164574,58,0,0.005580098,4300,10,0,0,0,0
0,0.564553523,31,0,0.533081933,5833,12,0,2,0,1
0,0.67542147,60,0,0.528453891,5833,8,0,2,0,0
0,0.023435389,65,0,0.002039837,8333,5,0,0,0,0
0,0.029920395,66,0,0.172154922,5860,5,0,1,0,0
0,0.9999999,56,0,254,,2,0,0,0,
1,0.781885397,44,1,0.608878224,5000,10,2,1,1,0
0,0.644550406,38,0,6424,,10,0,4,0,0
0,0,39,0,0,6741,1,0,0,0,0
0,0.506618417,38,0,159,,4,0,0,0,
0,0.961940945,54,3,1.567576677,2966,5,2,1,3,0
0,0.231984481,57,1,1512,,24,0,0,0,0
1,0.694050992,40,0,0.588560286,3076,10,0,2,0,0
0,0.06312237,40,0,45,,6,0,0,0,0
0,0.896284149,48,0,3907,,12,0,2,0,0
0,0.848903306,45,0,0.450768105,6834,14,0,2,0,0
0,0.013499518,74,0,0.121068249,6739,8,0,1,0,0
0,0,62,0,0.533948393,6936,14,0,2,0,1
0,0.026891676,39,0,0.327715782,4390,9,1,1,0,3
0,0.000123965,65,0,1301,,9,0,1,0,0
1,0,71,1,0.141428991,3400,9,2,0,0,0
0,0.499807707,38,0,0.288719785,6701,8,0,2,0,2
1,1.142476698,52,0,918,,3,0,1,1,0
0,0.354989857,39,0,0.149197629,6916,7,0,0,0,1
1,0.9999999,56,0,0.183962264,3391,1,2,0,0,0
0,0.287098011,52,0,0.495340409,7725,10,0,2,0,1
0,0.167004325,70,0,0.334580022,6416,23,0,1,0,0
0,0.00012371,65,0,0.119484458,6594,9,0,1,0,0
0,0.388418812,49,0,0.237507398,11826,9,0,1,0,1
0,0.031278557,73,0,0.399403613,5700,9,0,1,0,0
0,0,38,0,0.637093367,7100,10,0,1,0,0
0,0.9999999,38,98,12,,0,98,0,98,0
0,0.466581589,38,1,0.161788784,9771,8,0,0,0,3
0,0.005048644,61,0,0.186081392,10000,25,0,2,0,0
0,0.040412707,49,0,0.256435891,4000,14,0,0,0,2
0,0.034249144,31,0,0.059350504,6250,4,0,0,0,0
0,0.031034246,56,0,0.199175052,16000,9,0,2,0,2
0,0.055948367,54,0,4196,,9,0,2,0,2
0,0.9999999,61,0,0,1500,1,0,0,0,1
0,0.9999999,34,0,0.058945908,4325,2,0,0,0,0
0,0.169685622,48,0,2198,,5,0,1,0,0
0,0.033256736,54,0,0.227267705,9050,15,0,2,0,0
0,0,49,0,0.322343896,8583,18,0,1,0,1
0,0.210299525,57,0,2198,,11,0,1,0,1
0,0.064225917,59,0,0.169297951,5953,11,0,0,0,2
0,0.014710953,51,0,845,,4,0,1,0,0
0,0.008871614,72,0,0.002829612,13075,17,0,0,0,1
0,0.030438782,52,0,1439,,5,0,1,0,0
0,0.414606831,37,0,0.053429852,2900,2,0,0,0,2
0,0,64,0,1061,,8,0,2,0,
0,0.030499365,78,0,0.274817883,7000,5,0,1,0,1
0,0.515499184,49,0,0.268448013,7222,4,0,1,0,1
0,0.0276233,55,0,0.244062046,8251,11,0,2,0,2
0,0.000315756,29,0,0.130573885,5000,3,0,1,0,2
0,0.019555929,68,0,0.40328119,2620,18,0,1,0,1
0,0.277725369,33,0,0.345676458,9667,10,0,1,0,1
0,0.222120469,49,0,0.25234662,7350,7,1,1,0,3
0,7.24E-05,63,0,3290,,15,0,1,0,0
0,0.016029075,65,0,0.348258706,2411,11,0,0,0,0
0,0.089276091,83,0,45,,3,0,0,0,0
0,0.06331466,35,0,2343,,6,0,2,0,0
0,0.077491077,66,0,0.02159784,10000,5,0,0,0,0
0,0.039392122,52,0,0.163680982,4074,3,0,1,0,1
0,0,70,0,1060,0,9,1,1,1,0
1,0.246529772,56,0,0.51465576,4400,8,1,2,0,0
0,0.060994917,28,1,21,,4,0,0,0,0
0,0.038641204,57,0,0.300284181,9500,18,0,1,1,0
0,0.00209979,38,0,1.768901569,700,3,0,1,0,1
0,0.238652006,29,0,0.561154723,3948,22,0,2,0,0
0,0.069596477,66,0,0.180364567,9380,13,0,0,0,1
0,0.089632075,57,0,0.292260784,11150,18,0,2,0,1
0,0.016720626,58,0,0.269771715,14148,4,0,2,0,3
0,0.23784933,73,3,0.661387089,4166,19,0,1,0,1
0,0.029095388,67,0,0.028490028,4562,16,0,0,0,0
0,0,77,0,0.331586737,25000,16,0,3,0,2
0,0.207037867,35,0,1.356640463,2416,8,0,2,0,2
1,1.022995401,30,0,0.612690504,6823,14,7,2,1,0
0,0.071872451,40,0,0.027314112,5271,4,0,0,1,0
0,0.9999999,33,1,0.562812396,3000,8,5,1,0,0
1,0.976047904,50,2,0.130284609,7237,3,3,1,1,1
0,0.9999999,41,0,1851,,4,0,2,1,0
0,0.9999999,33,0,0,400,0,0,0,0,1
0,0,57,0,673,,9,0,0,0,1
0,0.062240866,54,0,0.299470053,10000,7,0,1,0,2
0,0.426467915,27,0,1.336283186,451,5,0,0,0,0
0,0.059145958,62,0,0.315203341,10056,11,0,5,0,0
0,0.185456897,54,1,0.134700822,10578,10,0,1,0,1
0,0.17216531,59,1,0.271292198,18750,8,0,2,0,2
0,0.56578986,46,0,0.448768297,2800,4,0,0,0,4
0,0.432076496,43,0,0.616851087,7500,14,0,1,0,3
0,0.51176651,55,0,0.711400529,5297,12,0,2,0,0
0,0.104647287,46,0,0.159337098,10800,8,0,1,0,6
0,0.260454984,71,0,0.121713729,5134,4,0,0,0,0
0,0.562114779,50,1,0.161056936,6357,4,0,1,1,0
0,0.952039643,52,0,0.360458453,6979,12,0,2,0,1
0,0.057387692,52,0,0.225352113,2200,4,0,1,0,0
1,0.92094682,30,0,0.61770428,3083,10,0,0,0,0
0,0.061096945,57,0,1573,,10,0,2,0,
0,0.227954528,49,1,0.336265494,2500,5,0,0,0,0
0,0.102544948,57,0,1.249935914,3900,13,0,2,0,0
0,0.417597067,23,0,0.249796583,1228,3,0,0,0,0
0,0.029557182,68,0,2989,,7,0,1,0,1
0,0.627163782,40,1,0.123909884,5503,3,0,0,0,3
0,0.004077078,87,0,359,,6,0,0,0,0
0,0.040602748,60,0,0.427233888,11000,8,0,2,0,0
0,0.045614506,54,0,0.261227288,5833,8,0,2,0,0
0,0.88495362,55,2,1.096908573,4560,12,3,3,2,0
0,0.899815043,35,1,0.143671242,12458,12,0,2,0,0
0,0.437003773,31,0,0.377599244,2115,6,0,0,0,1
0,0.439093085,36,0,0.075624501,8766,6,0,0,0,2
0,0.992230855,35,0,0.716131907,2243,7,0,2,0,2
0,0.288207039,26,0,607,,5,0,0,0,
0,0.006839033,83,0,42,,10,0,0,0,
0,0.147591654,66,0,1951,,13,0,1,0,2
0,0.011166201,74,0,0.005838198,1198,7,0,0,0,0
0,0.232517832,49,0,0.684071575,3408,4,0,2,0,0
0,0.856761937,38,0,861.5,1,5,0,2,0,2
0,0.444631058,55,0,0.170782922,10000,12,0,0,0,7
0,0,48,0,0.340588988,9371,9,0,2,0,4
0,0.017369727,64,0,0.001272612,11000,4,0,0,0,0
0,0.374469538,94,0,230,,4,0,0,0,0
0,0.997100145,42,2,0.197553658,8665,6,0,2,0,1
0,0.26184921,49,0,0.038373237,3048,2,0,0,0,1
0,0.99856528,43,0,2.744989634,1446,6,0,1,0,2
0,0.041064842,26,0,0.666260658,820,5,0,0,0,0
0,0.08299726,45,0,0.413998807,5028,18,0,1,0,1
0,0.361152866,28,0,0.061496516,3300,8,0,0,0,0
0,0.03067643,75,0,29,,4,0,0,0,0
0,0.000833306,50,1,0.972055888,500,7,0,0,0,0
0,0.066182196,64,0,0.052591072,3897,10,0,0,0,0
0,0.141371726,26,1,0.262993468,3520,12,0,0,0,0
0,0.856698511,41,1,0.148779771,3400,8,0,0,1,2
0,0.041516622,48,0,0.403807837,4516,13,0,1,0,2
0,0,88,0,0,2550,2,0,0,0,0
0,0.860797645,44,0,2735,,6,0,2,0,0
1,0.406654055,55,1,4239,,12,0,2,1,0
0,0,78,0,0.215397831,9312,8,0,1,0,0
0,0.00474441,72,0,5,,4,0,0,0,0
0,0.1185452,36,0,0.378826531,3919,8,0,1,0,1
1,0.622289402,60,2,0.631648142,8366,13,2,1,1,0
0,0.9999999,35,0,0.025589764,2500,1,1,0,0,1
0,0.717336537,45,0,2352,,6,0,3,0,0
0,0.007054549,45,0,683,,7,0,1,0,0
0,0.430740859,69,0,0.17252519,13000,10,0,1,0,0
0,0.703918063,52,0,0.316357819,7500,8,0,1,0,0
0,0.055198973,75,0,0.31233672,3444,7,0,1,0,0
0,0.343559159,49,0,0.272513441,8927,7,0,2,0,1
0,0.258414887,60,0,3414,,15,0,4,0,0
0,0.701573322,31,0,458,,3,0,0,0,0
0,0.518651241,53,0,0.207738542,5323,8,0,0,0,0
0,0.457918069,56,0,0.539335416,7041,10,0,2,0,0
1,0.435295387,38,0,0.124606554,5400,18,0,0,0,2
1,0.9999999,36,3,1848,,4,1,1,2,0
0,0.074799077,77,0,995,,6,0,1,0,0
1,1.034430714,40,3,0.433426629,2500,7,1,0,0,0
0,0.224512885,40,1,4452,,8,0,1,0,0
0,0.099110788,37,0,0.421457854,10000,11,0,2,0,2
0,0.014356117,62,0,0.332357247,5463,10,0,1,0,0
0,0.615223049,58,0,0.484566104,3433,14,0,1,0,0
0,0.023922157,66,0,21,,6,0,0,0,0
0,0.773211878,36,1,0.280620805,4767,8,0,0,0,0
0,0.087638778,66,0,0.258186739,3694,5,0,0,0,1
0,0.9999999,45,0,0.202692107,7651,2,0,1,0,0
0,0.000103969,58,0,0.40209965,6000,16,0,2,0,1
0,0.058741376,68,0,0.493638677,22400,15,0,2,0,1
1,0.075351938,67,0,0.333730429,5875,7,0,1,0,0
0,0.023444913,60,0,737,,24,0,0,0,
0,0.855606474,35,0,0.180920773,11750,10,0,0,0,1
0,0.026827109,67,0,0.09631728,6000,18,0,1,0,1
0,0.072613379,49,0,0.167497414,10632,10,0,2,0,0
0,0.082265249,23,0,0.012267151,2200,3,0,0,0,0
0,0.010032999,69,0,0.001999,4001,3,0,0,0,0
1,0.9999999,51,1,0.11059044,3200,6,2,0,1,0
0,0.015022816,75,0,0.348440899,8273,14,0,2,0,0
0,0.99640036,60,0,0.341454545,10999,13,0,1,0,0
0,0.13031487,46,0,0.106578684,5000,4,0,0,0,2
0,0.616491698,48,0,0.81310747,3600,12,0,1,1,2
0,0.020651725,44,0,0.294870513,10000,7,0,1,0,1
0,0.007973474,55,0,0.171767029,9116,7,0,1,0,0
0,0.673097183,68,0,0.607735925,4937,6,0,1,0,0
0,0.519447379,61,0,0.68149817,3550,9,0,1,0,1
0,0.347849143,34,0,0.04949604,16667,9,0,0,0,0
0,0.351390438,60,0,0.626081171,6011,11,0,1,0,0
0,0.025119352,60,1,0.190560839,11250,22,0,1,0,0
0,0.505592777,64,4,0.713134647,10300,10,0,2,0,0
0,0.412602705,66,0,1631,,11,0,1,0,1
0,0.9999999,36,0,0.081669419,6660,3,0,0,0,0
0,0.284543091,44,0,0.38861629,4075,6,0,1,0,0
0,0.059022738,39,1,0.611194403,2000,5,0,1,0,2
0,0.9999999,47,0,0.326684505,4110,2,0,1,2,4
0,0.007390064,94,0,3.93E-05,203500,5,0,0,0,0
0,0.9999999,73,0,0.305993691,1901,4,0,0,0,1
0,0.394789471,35,1,0.393214227,6100,9,1,2,0,1
0,0.100546528,40,0,0.480258014,5115,20,0,2,0,0
0,0.9999999,45,0,0.468761157,2800,6,0,1,0,2
0,0.004151215,48,1,1.19201995,400,8,0,0,0,3
0,0.017997,24,0,0.00365408,820,2,0,0,0,0
0,0.038592282,56,0,0.233554617,3313,6,0,0,0,1
0,0.308882799,52,1,0.112865538,14122,10,0,1,2,0
0,0.068989188,43,0,2735,,9,0,2,0,0
0,0,57,0,0.334677419,3471,6,0,1,0,0
0,0.9999999,66,1,0.00989011,4549,1,1,0,0,0
0,0.044177802,90,0,13,,4,0,0,0,
0,0.446570375,46,0,3407,,12,0,1,0,0
0,0.016678245,55,0,0.274917088,11457,29,0,3,0,4
0,0.807899013,40,2,0.139772046,3333,6,0,0,0,0
0,0.00899907,57,0,0.155256316,15000,13,0,2,0,0
0,0.018573086,42,0,0.210842035,4500,10,0,1,0,0
0,0.047828318,64,1,0.282194129,4666,9,0,1,0,0
0,0.065250712,27,0,0.340440165,1453,7,0,0,0,0
0,0.045946295,79,0,31,,2,0,0,0,
0,0.136646082,55,0,0.106223444,4000,7,0,0,0,1
0,0.9999999,55,0,0.08575872,4500,1,0,0,0,0
1,0.161265247,39,0,0.848768904,8000,18,0,4,0,2
0,0.031927811,88,0,40,,2,0,0,0,0
0,0.031039321,81,0,0.011836914,2280,3,0,0,0,0
0,0.758241758,76,3,0.192207369,6133,14,3,0,1,0
0,0.009719394,37,0,0.326819792,8750,7,0,2,0,1
0,0.508900268,35,0,0.438223938,3625,7,0,1,0,0
0,0.528928668,62,0,0.894819193,5751,8,0,2,0,1
0,0.232369017,46,0,0.39172974,5416,4,0,1,0,0
0,0.306917487,48,0,0.374068554,7380,10,0,1,0,0
0,0.006238744,73,0,1177,0,10,0,1,0,1
0,0.087912088,75,0,0.119510439,4166,3,0,0,0,1
0,0.877457285,52,0,0.250795382,11000,9,0,1,0,0
0,0.201354655,62,0,150,,5,0,0,0,0
0,0.459285242,63,0,0.172974768,9035,4,0,0,0,0
0,0.517245072,57,0,0.542076378,8745,16,0,1,0,3
1,1.201451906,57,2,1906,,9,4,1,1,0
0,0.217992765,42,0,0.421399702,4700,8,0,1,0,3
0,0.359220853,47,0,0.318995867,6532,15,0,1,0,2
0,0.877915783,58,1,0.353429714,3250,9,0,1,1,0
0,0.04153241,41,0,0.035539216,15503,6,0,0,0,0
0,0.030986557,32,0,0.078357201,3700,5,0,0,0,3
0,0.221483095,48,0,0.44617758,5833,19,0,2,0,2
0,0.233551954,63,0,0.060777749,3882,5,0,0,0,0
0,0.352516528,54,0,2638,,9,0,2,0,0
0,0.580252057,56,0,0.311493527,6333,8,0,1,0,0
0,0.483925804,50,0,0.378403323,4333,6,0,1,0,0
0,0.061358773,39,0,0.807641048,2250,5,0,1,0,2
0,0.196335124,52,0,0.354529094,5000,8,0,1,0,0
0,0.499619218,34,0,0.271380111,5600,10,0,0,0,0
0,0,43,0,2.170207448,4000,9,0,3,0,1
0,0.805838624,70,0,0.892752119,5780,10,0,2,0,1
0,0.183382489,58,0,1875,,10,0,1,0,0
0,0.312828594,38,0,0.286281429,6800,10,0,1,0,3
0,0,27,0,2.007936508,251,3,0,0,0,1
0,0.01383922,73,0,0.226804124,3200,8,0,1,0,1
0,0.032723415,81,0,0.337832771,5333,19,0,2,0,0
0,0.183645098,43,0,0.543787676,11943,13,0,2,0,4
0,0.126834927,49,0,0.724545909,6000,15,0,2,0,0
0,0.105948561,31,0,68,,2,0,0,0,0
0,0,28,0,0.57467635,3166,3,0,1,0,0
0,0.305619427,55,2,0.325650369,11800,15,0,2,0,2
0,0.891110824,30,0,0.39347079,2909,9,0,0,0,0
0,0.802013972,50,0,0.369595906,11333,9,0,1,0,3
0,0.080608872,62,1,2462,,6,0,1,0,0
0,0.717797367,34,0,0.525868307,5527,9,0,1,0,0
1,0.218611666,34,0,0.488677581,10200,16,0,3,0,1
0,0.375744744,61,0,0.259580838,3339,13,0,2,0,0
0,0.433192403,42,1,2124,,9,0,1,0,0
0,0.307218697,55,0,0.329744787,13282,24,0,2,0,1
0,0.364319476,46,0,0.356173034,9500,7,0,2,0,0
0,0.034699133,68,0,0.186703324,4000,7,0,1,0,0
0,0.0785804,56,0,0.035982009,2000,8,1,0,0,2
0,0.476356933,36,0,0.683967705,1733,7,0,0,0,3
0,0.020420216,74,0,0.082518077,11754,19,0,1,0,1
0,0.572203501,63,0,0.225299989,8916,9,0,1,0,0
0,0,65,0,4803,,8,0,1,0,0
0,0.9999999,33,0,13,,0,0,0,1,0
0,0.034126939,66,0,0.219973174,8200,17,0,1,0,0
0,0.063971843,77,0,1565,,19,0,1,0,0
0,0.000596852,53,0,0.008658009,9932,9,0,0,0,0
0,0.9999999,79,0,0.07613247,2626,1,0,0,0,0
0,0.830387282,54,0,0.471987721,5211,8,0,1,0,2
0,0,30,0,0.641474079,1600,6,0,1,0,0
0,0.004285592,38,0,0.207463403,16667,6,0,1,0,1
0,0.752642102,48,0,0.37416876,6766,5,0,2,0,0
0,1.026929743,30,0,0.318780203,6000,7,0,1,0,0
1,0.971434849,44,7,0.797264682,8700,16,0,1,2,0
0,0.015945165,45,0,0.106444678,20000,6,0,1,0,1
0,0.73076203,68,0,3618,,11,0,1,0,1
0,0.02430968,68,0,1838,,13,0,1,0,1
0,0.016471224,63,0,0.194277803,6500,12,0,2,0,0
0,0,35,0,0.006296852,3334,4,0,0,0,0
0,0.008353906,84,0,753,,6,0,1,0,0
0,0.036200615,70,0,0.037122302,10424,7,0,0,0,0
0,0.568847926,49,0,0.163307412,6300,5,0,1,0,0
1,1.170921199,22,1,31,,2,0,0,1,
0,0.010392147,52,0,0.002360783,7200,13,0,0,0,0
0,0.709657259,44,0,0.414859252,6500,6,0,2,0,0
0,0.120690405,62,0,4626,,7,0,2,0,0
1,1.017928974,63,1,0.466042155,5550,7,0,1,0,0
0,0.031322486,63,0,54,,7,0,0,0,
0,0.028169014,79,0,0.105578884,5000,12,0,2,0,0
0,0.310698673,56,0,0.946982842,5186,11,0,2,0,1
0,0.007348785,69,0,0.3068,7499,7,0,1,0,0
0,0.612748951,76,0,0.545113722,4000,7,0,1,0,0
0,0.033997044,57,0,8078,,10,0,3,0,
0,0.089535259,65,0,2820,,16,0,1,0,0
0,0.024305372,63,0,2609,,10,0,2,0,0
0,0.003921499,80,0,0.001333037,4500,4,0,0,0,0
0,0.586079863,48,0,0.104712042,2864,5,0,0,0,3
0,0.029847469,72,0,52,,7,0,0,0,1
1,0.323280507,60,0,0.566333383,6700,9,0,2,0,1
0,0.389743346,28,1,0.117529438,4500,3,0,0,0,0
0,0.899874198,54,0,0.566534333,6800,14,0,2,0,4
0,0.096506839,53,0,0.207320714,16746,11,0,2,0,2
0,0.461281367,40,0,4288,,11,0,2,0,2
0,0.183996427,30,1,0.149640041,5833,7,0,0,0,0
0,0.130816506,78,0,1298,,12,0,3,0,0
0,0.051592604,60,1,0.124886384,5500,10,0,0,0,0
0,0.020095221,79,0,0.009703645,3812,9,0,0,0,0
0,0.246876562,30,0,3.492666416,2658,6,0,1,0,1
0,0,49,1,0,1200,3,0,0,0,2
0,0.512756771,32,0,0.40906729,7697,7,0,2,0,3
0,0.449859419,26,0,0.283827205,2800,2,0,1,0,2
0,0.03763657,41,0,0.297883392,7700,5,0,1,0,0
0,0.001499925,74,0,0,,1,0,0,0,0
0,0.727757533,33,0,0.696856686,1876,4,0,0,0,1
0,0.068889756,75,0,0.138227163,17000,8,0,1,0,2
0,0.565714854,48,2,0.222316504,4713,9,0,0,0,1
0,0.408235615,54,1,0.350216594,3000,6,0,0,0,0
0,0.011566413,65,0,0.086203066,4500,13,0,1,0,1
0,0.007439881,71,0,0.25088574,4515,9,0,1,0,0
0,0.978469083,39,3,0.500466604,7500,14,0,2,0,2
0,0.403697808,47,0,0.14144,6249,8,0,0,0,0
0,0.004746414,65,0,0.412589994,5416,13,0,1,0,4
0,0.024939486,60,0,0.0864618,12918,6,0,0,0,0
0,0.022118019,69,0,1205,,19,0,0,0,0
0,0.314418842,46,0,0.529391484,5800,9,0,1,0,0
0,0.908932841,58,0,0.49470106,5000,5,1,1,0,0
0,0.005171819,57,1,892,,7,0,1,0,0
0,0.92908056,28,0,0.28830874,6166,4,0,0,0,1
0,0.880942108,48,0,0.519123424,4836,4,0,1,0,2
0,0.697720912,41,0,592,,2,0,0,0,0
0,0.9999999,45,1,0.369753498,1500,2,0,0,0,1
0,0.705428893,55,1,0.640697488,6250,10,0,3,0,0
0,0.182279444,57,0,0.538820393,3000,6,0,1,0,0
0,0.476652335,35,0,0.381197257,7583,6,0,1,0,1
0,0.336342224,60,0,0.267715259,18500,14,0,2,0,1
0,0.192085044,39,1,0.066155641,6000,4,0,0,0,1
0,0.021685406,52,0,0.140253075,11300,10,0,1,0,2
0,0.316536693,87,0,47,,1,0,0,0,0
0,0.069575428,49,0,0.011664237,4800,13,0,0,0,1
0,0.060267248,27,0,0.051950598,5100,3,0,0,0,0
0,0.205751357,67,6,1.520752629,1806,16,0,1,0,0
0,0.175085679,60,0,0.481072931,12600,8,0,1,0,0
0,0.086134406,46,0,0.328663164,15416,10,0,2,0,2
0,0.051043054,48,0,1597,,7,0,1,0,0
0,0.983475424,54,1,0.208583295,4333,8,0,0,0,2
0,0.9999999,30,1,0.143010177,5600,2,0,0,0,2
0,0.096418214,49,0,0.791201035,8500,7,0,2,0,2
0,0.9999999,72,0,3801,,4,0,1,0,0
0,0.614451546,50,0,0.434378061,4083,5,0,2,0,1
0,0,73,0,0.323419145,4000,4,0,1,0,0
0,0.020953799,61,0,0.371348027,7803,9,0,1,0,1
0,0.335570117,39,0,0.400693148,3750,10,0,1,0,2
0,0.889036988,45,0,0.23658965,7400,4,0,1,0,2
0,0.065111128,69,0,0.664290682,5751,14,0,2,0,0
0,0.0505187,50,0,0.246739697,1916,8,0,1,0,0
0,0.060560909,39,0,0.198144148,12500,8,0,1,1,2
0,0,27,0,0.152602176,3400,4,0,0,0,1
0,0.893872304,36,0,0.777777778,3500,10,0,1,0,0
0,0.14060824,57,0,2665,,8,0,2,0,0
0,0.032198927,61,0,1149,,4,0,1,0,
0,0.9999999,73,0,0,,2,0,0,0,0
0,0.489527972,67,0,0.162767447,5000,6,0,0,0,0
0,0.140520182,60,0,0.337093053,3900,19,0,1,0,1
0,0.538092382,41,0,0.134604703,5400,3,0,0,0,0
0,0.9999999,38,1,0,,2,2,0,1,1
0,0.003453635,80,0,0.003314917,1809,9,0,0,0,0
0,0.04104915,34,0,0.277816984,4250,16,0,2,0,0
0,0.9999999,47,0,0.133496133,7370,5,0,0,0,0
0,0.004845781,39,0,0.836401894,1900,5,0,2,0,2
0,0.013610117,75,0,0.00587622,10550,7,0,0,0,0
0,0.317421709,36,0,0.350788002,5900,8,0,1,0,2
0,0.023758304,39,0,0.819672131,2500,10,0,1,0,0
0,0.006974817,57,1,0.344519263,9058,8,0,1,0,2
